symbol,entry_bar,exit_bar,entry_time,exit_time,direction,outcome,entry,tp1,tp2,sl,gross_r,net_r,cost_r,mtf_score,volume_ratio,rsi,eff_ratio,vol_atr_pct,vol_ratio_regime,adaptive_pack,adaptive_reason,risk_mult,quality_score,trend_score,volatility_score,entry_quality_score,portfolio_risk_score,session,trend_1h,trend_4h,entry_source,signals,score_tags,premium,knn_score,swing_trend
INTCUSDT,10043,10084,1708440300,1708541100,LONG,SL,43.7815,44.677,45.016,43.30892801,-1.0,-1.1852902877294955,0.18529028772949543,15,5.36,64.48,0.3288672350791706,0.015838985300815536,5.260356744153925,base,adaptive disabled,1.15,69.8,60,79,70,80,OPEN,neutral,bullish,FVG,BOS bullish | Vol 5.4x | FVG | LiqSweep | BullWick | Session:OPEN | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | 1hN+1 | 4h+2 | Vol+2 | RSI+1 | BTCok+1 | FVG+1 | LiqSweep+1 | BullWick+1 | Zone:FVG+1 | Sess:OPEN | NestedOB_1h+2 | QualityRisk:1.15,0,0.55,bear
MUUSDT,10045,10046,1708442100,1708443900,SHORT,TRAIL,79.811,79.33031627,78.43761791,80.49769104,0.4525946438915299,0.220143671471677,0.23245097241985294,16,1.86,34.25,0.243745991019882,0.006625547306292672,2.080065093938837,base,adaptive disabled,1.15,80.3,90,79,70,80,OPEN,bearish,bearish,FVG,BOS bearish | Vol 1.9x | FVG | LiqSweep | Engulfing | BearWick | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTCok+1 | FVG+1 | LiqSweep+1 | Engulfing+1 | BearWick+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1 | QualityRisk:1.15,0,0.55,range
MUUSDT,10046,10062,1708443000,1708458300,SHORT,SL,79.6815,79.10617582,78.03771663,80.50339168,-1.0,-1.1938978138822398,0.19389781388223973,15,1.5,39.11,0.16207951070336515,0.0065535725211681465,2.0574688869750615,base,adaptive disabled,1.15,72.3,90,69,50,80,OPEN,bearish,bearish,FVG,BOS bearish | Vol 1.5x | FVG | LiqSweep | Engulfing | BearWick | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTCok+1 | FVG+1 | LiqSweep+1 | Engulfing+1 | BearWick+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1 | QualityRisk:1.15,0,0.6,range
AAPLUSDT,10148,10173,1708958700,1709045100,SHORT,TRAIL,182.0165,180.396,179.996,183.3105251,1.219247949988555,0.9379296046179741,0.28131834537058076,14,1.99,29.96,0.44236849669445066,0.004448529768270021,2.5363133102801383,base,adaptive disabled,1.0,72.0,60,90,70,80,OPEN,neutral,bearish,FVG,BOS bearish | Vol 2.0x | FVG | ChoCH | BearWick | Session:OPEN | Zone:FVG | MTF 14,BOS+2 | BodyStrong+1 | 1hN+1 | 4h+2 | Vol+1 | BTCok+1 | FVG+1 | ChoCH+1 | BearWick+1 | Zone:FVG+1 | Sess:OPEN | NestedOB_1h+2,0,0.5,range
INTCUSDT,10173,10184,1709045100,1709055900,SHORT,TRAIL,42.927,42.61536136,42.03660388,43.37219806,0.8387300024987597,0.6458854963928717,0.19284450610588796,14,3.18,37.49,0.1992409867172693,0.006069713711088048,2.163878019469609,base,adaptive disabled,1.15,79.1,90,73,70,80,OPEN,bearish,bearish,FVG,BOS bearish | Vol 3.2x | FVG | ChoCH | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTCok+1 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1 | QualityRisk:1.15,0,0.5,range
TSLAUSDT,10174,10175,1709045100,1709046900,LONG,TRAIL,201.0915,203.20296075,207.124245,198.0751275,0.7276701060526309,0.5943367727192971,0.13333333333333383,14,1.69,65.56,0.18757391784278246,0.0165652237408852,3.1162311370533997,base,adaptive disabled,1.25,70.9,90,62,50,80,OPEN,bullish,bullish,FVG,BOS bullish | Vol 1.7x | FVG | ChoCH | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.4,bull
METAUSDT,10196,10198,1709065800,1709131500,LONG,TRAIL,485.6165,489.31718439,494.177,480.32980802,0.755924956519044,0.5722121539433963,0.18371280257564768,14,1.58,63.49,0.2441816100724921,0.0019254062217340662,0.7184047059524459,base,adaptive disabled,1.25,74.3,90,79,50,80,CLOSE,bullish,bullish,FVG,BOS bullish | Vol 1.6x | FVG | BullWick | Session:CLOSE | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | BullWick+1 | Zone:FVG+1 | Sess:CLOSE | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.425,bull
METAUSDT,10199,10249,1709131500,1709303400,LONG,TP2,485.6165,494.177,496.60186428,480.12381786,2.0,1.8231769151673503,0.17682308483264975,15,1.66,66.62,0.39872545642438934,0.0069404458021876,2.589608815748459,base,adaptive disabled,1.25,76.5,90,90,50,80,OPEN,bullish,bullish,FVG,BOS bullish | Vol 1.7x | FVG | ChoCH | Engulfing | BullWick | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTCok+1 | FVG+1 | ChoCH+1 | Engulfing+1 | BullWick+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.45,bull
SPYUSDT,10251,10252,1709304300,1709306100,LONG,TRAIL,507.187,508.7326408,511.60311656,504.97894172,1.3357252523038738,0.8763288635455095,0.4593963887583643,15,1.76,66.11,0.28735985255721563,0.0021426490387196607,1.8772961535513064,base,adaptive disabled,1.15,75.3,90,84,50,80,OPEN,bullish,bullish,FVG,BOS bullish | Vol 1.8x | FVG | ChoCH | BullWick | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1 | TrendPairRisk:1.15,0,0.625,bull
SPYUSDT,10252,10253,1709305200,1709307000,LONG,TRAIL,507.187,508.74948788,511.65125109,504.95487445,1.3491678894157249,0.8947248138459012,0.4544430755698237,15,2.05,71.38,0.60974036445735,0.002107088610113824,1.846139648386903,base,adaptive disabled,1.15,88.5,90,90,90,80,OPEN,bullish,bullish,FVG,BOS bullish | Vol 2.0x | FVG | ChoCH | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1 | TrendPairRisk:1.15,0,0.6,bull
MSFTUSDT,10275,10277,1709325900,1709564400,LONG,TRAIL,414.2215,416.13677476,419.6937136,411.4853932,1.0728082545379745,0.7700265794951745,0.30278167504279996,15,1.65,64.32,0.44013634426927867,0.00187867199008876,0.9857701080553178,base,adaptive disabled,1.25,84.5,90,100,70,80,CLOSE,bullish,bullish,FVG,BOS bullish | Vol 1.6x | FVG | Engulfing | BullWick | Session:CLOSE | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTCok+1 | FVG+1 | Engulfing+1 | BullWick+1 | Zone:FVG+1 | Sess:CLOSE | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.5,range
MRVLUSDT,10277,10282,1709563500,1709568900,LONG,TRAIL,77.752,78.568396,80.08456,76.58572,0.8036916618368503,0.670358328503517,0.13333333333333328,16,2.34,68.25,0.34891485809683137,0.014530295101699175,2.562186377402256,base,adaptive disabled,1.25,88.5,90,90,90,80,OPEN,bullish,bullish,FVG,BOS bullish | Vol 2.3x | FVG | ChoCH | BullWick | StochCross | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | BTCok+1 | FVG+1 | ChoCH+1 | BullWick+1 | StochCross+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.525,bull
MSFTUSDT,10277,10278,1709563500,1709565300,LONG,TRAIL,414.2215,416.19389482,419.85691377,411.40379312,0.5415176241418054,0.2475044299801759,0.29401319416162947,14,1.76,65.69,0.354986718184014,0.004425064287332368,2.3219040490773826,base,adaptive disabled,1.15,82.5,90,90,70,80,OPEN,bullish,bullish,FVG,BOS bullish | Vol 1.8x | FVG | BullWick | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTCok+1 | FVG+1 | BullWick+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1 | TrendPairRisk:1.15,0,0.55,range
MRVLUSDT,10278,10280,1709564400,1709567100,LONG,TRAIL,77.282,78.093461,79.60046,76.12277,0.8899246943307892,0.7565913609974552,0.13333333333333405,16,1.59,59.49,0.19083969465648987,0.016735107020846938,2.9509698827912083,base,adaptive disabled,1.25,81.9,90,72,80,80,OPEN,bullish,bullish,OB,BOS bullish | Vol 1.6x | FVG | OB | ChoCH | Session:OPEN | StrongTrend1h | Zone:OB | MTF 16 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | OB+1 | ChoCH+1 | Zone:OB+1 | Sess:OPEN | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.6,bull
MRVLUSDT,10279,10280,1709565300,1709567100,LONG,TRAIL,77.282,78.093461,79.60046,76.12277,0.8904405907551501,0.7571072574218161,0.13333333333333405,14,1.62,61.25,0.19575113808801425,0.011074615534102194,1.9528322623761338,base,adaptive disabled,1.25,76.1,90,73,60,80,OPEN,bullish,bullish,OB,BOS bullish | Vol 1.6x | FVG | OB | Session:OPEN | StrongTrend1h | Zone:OB | MTF 14 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | OB+1 | Zone:OB+1 | Sess:OPEN | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.6,bull
NVDAUSDT,10330,10331,1709736300,1709738100,LONG,TRAIL,86.79965,87.71104632,89.4036395,85.49765525,1.0821117686275035,0.9487784352941707,0.13333333333333275,14,1.95,68.31,0.3912916600804934,0.019108573365685905,3.058193106844014,base,adaptive disabled,1.25,80.5,90,80,70,80,OPEN,bullish,bullish,FVG,BOS bullish | Vol 1.9x | FVG | ChoCH | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.45,range
NVDAUSDT,10331,10332,1709737200,1709739000,LONG,TRAIL,86.79965,87.71104632,89.4036395,85.49765525,1.1793359051069934,1.0460025717736605,0.13333333333333275,15,1.53,64.81,0.3588741761178072,0.01934085433634837,3.095368046581096,base,adaptive disabled,1.25,74.5,90,80,50,80,OPEN,bullish,bullish,FVG,BOS bullish | Vol 1.5x | FVG | ChoCH | BullWick | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.525,range
AAPLUSDT,10332,10333,1709738100,1709739900,SHORT,TRAIL,170.3015,169.4581568,167.89194799,171.506276,0.7847244621194992,0.5020138171531343,0.28271064496636494,16,1.81,34.41,0.16417177914110864,0.00486111529951346,2.0315401354471763,base,adaptive disabled,1.0,78.3,90,69,70,80,OPEN,bearish,bearish,FVG,BOS bearish | Vol 1.8x | FVG | LiqSweep | ChoCH | Engulfing | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 16,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTCok+1 | FVG+1 | LiqSweep+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1,0,0.5,bear
MRVLUSDT,10332,10333,1709739000,1709740800,LONG,TRAIL,79.727,80.5641335,82.11881,78.531095,1.6322773269658986,1.4989439936325664,0.1333333333333322,14,1.64,69.05,0.3963963963963941,0.00986089626229928,1.9688164339934437,base,adaptive disabled,1.25,82.5,90,90,70,80,OPEN,bullish,bullish,FVG,BOS bullish | Vol 1.6x | FVG | MACD_Div | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | BTC+2 | FVG+1 | MACD_Div+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.55,bear
GOOGLUSDT,10460,10465,1710337500,1710342900,LONG,TRAIL,139.3865,140.51147548,142.60071567,137.77939216,0.5663699888088596,0.392907453774499,0.17346253503436057,14,2.27,64.82,0.27913994718973517,0.00732718964734199,2.6036259540498974,base,adaptive disabled,1.25,81.1,90,83,70,80,OPEN,bullish,bullish,FVG,BOS bullish | Vol 2.3x | FVG | ChoCH | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTCok+1 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.575,bull
GOOGLUSDT,10461,10465,1710338400,1710342900,LONG,TRAIL,139.3865,140.51512009,142.61112884,137.77418558,0.5635722555912802,0.3906698759177195,0.17290237967356073,15,1.86,66.54,0.3769230769230731,0.007765717752188649,2.759451476564285,base,adaptive disabled,1.25,76.5,90,90,50,80,OPEN,bullish,bullish,FVG,BOS bullish | Vol 1.9x | FVG | ChoCH | BullWick | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.5,bull
GOOGLUSDT,10486,10487,1710423900,1710425700,LONG,TRAIL,140.5265,141.41956068,143.07810194,139.25069903,1.7344786275635564,1.5141832941934943,0.22029533337006219,16,3.72,64.44,0.24782444192205597,0.006955594843697025,2.4319777711994215,base,adaptive disabled,1.25,86.3,90,79,90,80,OPEN,bullish,bullish,FVG,BOS bullish | Vol 3.7x | FVG | ChoCH | BullWick | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTCok+1 | FVG+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.575,bull
GOOGLUSDT,10487,10488,1710424800,1710426600,LONG,TRAIL,140.5265,141.42932063,143.10598751,139.23675624,1.6065434347462657,1.388629606653776,0.21791382809248983,16,2.48,66.87,0.2753781665755388,0.008501328633903476,2.9724333759965287,base,adaptive disabled,1.25,81.1,90,83,70,80,OPEN,bullish,bullish,FVG,BOS bullish | Vol 2.5x | FVG | ChoCH | BullWick | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.6,bull
GOOGLUSDT,10489,10503,1710426600,1710440100,LONG,TRAIL,141.8065,143.29546825,146.060695,139.6794025,0.6237043947372327,0.4903710614038988,0.13333333333333391,16,1.96,67.17,0.2589834898025207,0.007651553619806018,2.6753151580372956,base,adaptive disabled,1.25,80.7,90,81,70,80,OPEN,bullish,bullish,FVG,BOS bullish | Vol 2.0x | FVG | ChoCH | BullWick | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.525,bull
GOOGLUSDT,10490,10503,1710427500,1710440100,LONG,TRAIL,141.8065,143.29546825,146.060695,139.6794025,0.624588226249307,0.4912548929159731,0.13333333333333391,15,1.71,68.84,0.2752889029602626,0.0065849556399171115,2.226935632217105,base,adaptive disabled,1.25,81.1,90,83,70,80,OPEN,bullish,bullish,FVG,BOS bullish | Vol 1.7x | FVG | ChoCH | BullWick | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | BTC+2 | FVG+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.6,bull
GOOGLUSDT,10491,10503,1710428400,1710440100,LONG,TRAIL,141.8065,143.29546825,146.060695,139.6794025,0.6251016671971618,0.49176833386382784,0.13333333333333391,14,1.53,70.97,0.2683394598050115,0.004313916041158901,1.4398540150973107,base,adaptive disabled,1.25,82.9,90,92,70,80,MIDDAY,bullish,bullish,FVG,BOS bullish | Vol 1.5x | FVG | BullWick | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | BTC+2 | FVG+1 | BullWick+1 | Zone:FVG+1 | Sess:MIDDAY | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.5,bull
GOOGLUSDT,10590,10610,1710942300,1710961200,LONG,TRAIL,147.1965,148.767,152.127,145.83211821,1.148751378973594,0.9329811289177031,0.21577025005589082,16,1.76,54.67,0.3073929961089301,0.006090964209973653,2.0002402334434146,base,adaptive disabled,1.25,81.7,90,86,70,80,OPEN,bullish,bullish,FVG,BOS bullish | Vol 1.8x | FVG | ChoCH | Engulfing | Discount | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTCok+1 | FVG+1 | ChoCH+1 | Engulfing+1 | Discount+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.55,range
AAPLUSDT,10608,10610,1710958500,1710961200,LONG,TRAIL,176.582,177.7778043,179.99858371,174.87370815,1.0143782359688645,0.8076430694924799,0.2067351664763846,15,1.91,66.04,0.23565573770492232,0.0031123897855499794,1.4397833242968212,base,adaptive disabled,1.15,76.1,90,88,50,80,MIDDAY,bullish,bullish,FVG,BOS bullish | Vol 1.9x | FVG | ChoCH | BullWick | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:MIDDAY | Strong1h+1 | TrendPairRisk:1.15,0,0.575,bull
GOOGLUSDT,10608,10702,1710958500,1711468800,LONG,TRAIL,147.5365,152.127,155.16954,146.50005024,4.373309007138643,4.088613104464108,0.2846959026745349,15,1.66,62.89,0.23642970701794053,0.0045385874779944576,1.8958235904888001,base,adaptive disabled,1.25,74.1,90,78,50,80,MIDDAY,bullish,bullish,FVG,BOS bullish | Vol 1.7x | FVG | LiqSweep | BullWick | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | LiqSweep+1 | BullWick+1 | Zone:FVG+1 | Sess:MIDDAY | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.425,range
MSFTUSDT,10607,10613,1710958500,1711027800,LONG,TP2,422.5365,427.157,427.767,419.83494808,1.9361093752364507,1.6232991739059486,0.3128102013305021,14,1.82,69.99,0.3459932392125655,0.004240975508699514,1.923610726783442,base,adaptive disabled,1.15,82.5,90,90,70,80,MIDDAY,bullish,bullish,FVG,BOS bullish | Vol 1.8x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:MIDDAY | Strong1h+1 | TrendPairRisk:1.15,0,0.45,bull
SPYUSDT,10607,10608,1710958500,1710960300,LONG,TRAIL,516.0115,517.4563322,520.139592,513.947454,1.6160877194339758,1.1160877194339667,0.5000000000000091,17,2.43,69.48,0.2533692722372053,0.003119757136895437,2.9688785311106325,base,adaptive disabled,1.15,86.5,90,80,90,80,MIDDAY,bullish,bullish,FVG,BOS bullish | Vol 2.4x | FVG | ChoCH | Engulfing | BullWick | StrongTrend1h | Zone:FVG | MTF 17 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | BullWick+1 | Zone:FVG+1 | Sess:MIDDAY | Strong1h+1 | TrendPairRisk:1.15,0,0.475,bull
GOOGLUSDT,10609,10702,1710959400,1711468800,LONG,TRAIL,147.5365,152.127,155.16954,146.48801093,4.319647585910099,4.038220713238929,0.2814268726711699,18,3.13,67.79,0.23451730418943428,0.004926660145907748,2.0579262980428794,base,adaptive disabled,1.25,86.1,90,78,90,80,CLOSE,bullish,bullish,FVG,BOS bullish | Vol 3.1x | FVG | LiqSweep | ChoCH | BullWick | Session:CLOSE | StrongTrend1h | Zone:FVG | MTF 18 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | LiqSweep+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:CLOSE | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.525,range
MSFTUSDT,10608,10613,1710959400,1711027800,LONG,TP2,422.5365,427.157,427.767,420.07895179,2.1283407498240163,1.7844724193630606,0.3438683304609557,16,2.2,65.19,0.2894561386798755,0.005147595247469602,2.2870819869726264,base,adaptive disabled,1.15,81.3,90,84,70,80,CLOSE,bullish,bullish,FVG,BOS bullish | Vol 2.2x | FVG | ChoCH | BullWick | Session:CLOSE | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:CLOSE | Strong1h+1 | TrendPairRisk:1.15,0,0.45,bull
GOOGLUSDT,10610,10702,1710960300,1711468800,LONG,TRAIL,148.2265,152.127,155.16954,146.48854587,2.209070822871752,2.0384949745897254,0.17057584828202654,15,2.26,66.66,0.30902945436986806,0.003551846815449815,1.483649927467698,base,adaptive disabled,1.25,83.9,90,97,70,80,CLOSE,bullish,bullish,FVG,BOS bullish | Vol 2.3x | FVG | ChoCH | Session:CLOSE | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:CLOSE | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.575,range
METAUSDT,10609,10611,1710960300,1710963000,LONG,TRAIL,502.5415,507.81818575,519.637,495.0033775,0.6461960993567629,0.5128627660234293,0.13333333333333358,14,2.29,70.13,0.3152044165920624,0.007619178032781057,2.3324065893268155,base,adaptive disabled,1.25,81.9,90,87,70,80,CLOSE,bullish,bullish,FVG,BOS bullish | Vol 2.3x | FVG | ChoCH | Session:CLOSE | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:CLOSE | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.6,bull
MSFTUSDT,10609,10613,1710960300,1711027800,LONG,TP2,422.5365,427.157,427.767,420.08477666,2.1333973188018858,1.7887120167481885,0.3446853020536973,15,2.07,66.18,0.26711857746340667,0.0037234298533566344,1.627786899104981,base,adaptive disabled,1.15,82.9,90,92,70,80,CLOSE,bullish,bullish,FVG,BOS bullish | Vol 2.1x | FVG | ChoCH | Session:CLOSE | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:CLOSE | Strong1h+1 | TrendPairRisk:1.15,0,0.425,bull
GOOGLUSDT,10611,10702,1710961200,1711468800,LONG,TRAIL,148.2265,152.127,155.16954,146.48729259,2.2072627767906994,2.036809846165246,0.170452930625453,14,1.79,66.66,0.24125132555673165,0.003951990218451876,1.6458294078997664,base,adaptive disabled,1.25,76.1,90,88,50,80,CLOSE,bullish,bullish,FVG,BOS bullish | Vol 1.8x | FVG | ChoCH | Session:CLOSE | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:CLOSE | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.45,range
MSFTUSDT,10610,10613,1710961200,1711027800,LONG,TP2,422.5365,427.157,427.767,420.06879261,2.1195786912159122,1.7771260149283867,0.3424526762875255,14,1.71,67.46,0.28269230769230963,0.0036207823628793307,1.5802473218441122,base,adaptive disabled,1.15,77.1,90,93,50,80,CLOSE,bullish,bullish,FVG,BOS bullish | Vol 1.7x | FVG | ChoCH | Session:CLOSE | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:CLOSE | Strong1h+1 | TrendPairRisk:1.15,0,0.45,bull
