symbol,entry_bar,exit_bar,entry_time,exit_time,direction,outcome,entry,tp1,tp2,sl,gross_r,net_r,cost_r,mtf_score,volume_ratio,rsi,eff_ratio,vol_atr_pct,vol_ratio_regime,adaptive_pack,adaptive_reason,risk_mult,quality_score,trend_score,volatility_score,entry_quality_score,portfolio_risk_score,session,trend_1h,trend_4h,entry_source,signals,score_tags,premium,knn_score,swing_trend
INTCUSDT,145,152,1658947500,1659017700,LONG,SL,39.7315,40.567,40.636,39.28114513,-1.0,-1.2646679495216748,0.26466794952167494,15,1.88,66.61,0.1557195571955704,0.005710084308344014,1.5893472962116526,base,adaptive disabled,1.25,74.1,90,78,50,80,CLOSE,bullish,bullish,FVG,BOS bullish | Vol 1.9x | FVG | ChoCH | BullWick | Session:CLOSE | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:CLOSE | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.475,range
INTCUSDT,146,152,1658948400,1659017700,LONG,SL,39.7315,40.567,40.636,39.28042048,-1.0,-1.2642427658874866,0.26424276588748674,14,1.5,70.86,0.42988505747126443,0.0062831926191450746,1.7368794235251699,base,adaptive disabled,1.25,84.5,90,100,70,80,CLOSE,bullish,bullish,FVG,BOS bullish | Vol 1.5x | FVG | ChoCH | Session:CLOSE | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:CLOSE | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.45,bull
MSFTUSDT,151,152,1658951100,1659015900,LONG,TRAIL,266.4965,270.4939475,274.491395,262.4990525,0.7565521297921728,0.5565521297921738,0.19999999999999896,14,1.72,70.28,0.37021514389494126,0.005517865578516627,1.3872300314986816,base,adaptive disabled,1.15,78.5,90,100,50,80,CLOSE,bullish,bullish,FVG,BOS bullish | Vol 1.7x | FVG | ChoCH | BullWick | Session:CLOSE | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+1 | BTC+2 | FVG+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:CLOSE | Strong1h+1 | TrendPairRisk:1.15,0,0.325,range
MSFTUSDT,152,154,1659015000,1659017700,LONG,TRAIL,266.4965,270.4939475,274.491395,262.4990525,1.179385746567863,0.979385746567864,0.19999999999999896,14,2.2,69.64,0.3037697363450883,0.007562530921842159,1.901273211468328,base,adaptive disabled,1.15,81.7,90,86,70,80,OPEN,bullish,bullish,FVG,BOS bullish | Vol 2.2x | FVG | ChoCH | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1 | TrendPairRisk:1.15,0,0.3,range
AAPLUSDT,153,157,1659016800,1659021300,LONG,TRAIL,154.9865,156.58442349,158.18234697,153.38857651,1.120374639437345,0.8293973161113075,0.2909773233260375,15,1.5,55.67,0.2228192161820494,0.008220192662134976,3.07981218361313,base,adaptive disabled,1.25,71.7,90,66,50,80,OPEN,bullish,bullish,FVG,BOS bullish | Vol 1.5x | FVG | ChoCH | BullWick | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.65,bull
MRVLUSDT,152,176,1659016800,1659102300,LONG,TP2,52.257,54.527,54.587,51.473145,2.9724885342314824,2.7724885342314813,0.20000000000000112,15,2.33,61.28,0.220994475138122,0.014882346730599528,2.403359474995873,base,adaptive disabled,1.25,79.7,90,76,70,80,OPEN,bullish,bullish,FVG,BOS bullish | Vol 2.3x | FVG | ChoCH | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.275,range
GOOGLUSDT,178,194,1659037500,1659115800,LONG,TRAIL,113.532,115.387,116.93796,111.82902,1.221241771565379,1.0212417715653785,0.2000000000000004,16,2.57,66.56,0.4128759632115315,0.0030067532959693597,0.6431167840740527,base,adaptive disabled,1.15,76.8,65,90,80,80,CLOSE,bullish,neutral,OB,BOS bullish | Vol 2.6x | FVG | OB | ChoCH | BullWick | Session:CLOSE | StrongTrend1h | Zone:OB | MTF 16 | Risk x1.15,BOS+2 | 1h+2 | 4hN+1 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | OB+1 | ChoCH+1 | BullWick+1 | Zone:OB+1 | Sess:CLOSE | Strong1h+1 | QualityRisk:1.15,0,0.45,range
GOOGLUSDT,180,199,1659102300,1659120300,LONG,TRAIL,114.396,116.11194,117.82788,112.68006,0.9862334119947114,0.7862334119947118,0.1999999999999996,15,2.97,67.34,0.24602066461881847,0.008290937275990484,1.7733549756285103,base,adaptive disabled,1.15,82.3,90,89,70,80,OPEN,bullish,bullish,FVG,BOS bullish | Vol 3.0x | FVG | ChoCH | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1 | TrendPairRisk:1.15,0,0.475,range
MRVLUSDT,177,189,1659102300,1659114000,LONG,TRAIL,53.937,54.746055,55.55511,53.127945,1.0149743704007002,0.8149743704007004,0.1999999999999998,16,1.92,66.44,0.1932203389830503,0.015849449131515852,2.6585965032311267,base,adaptive disabled,1.25,73.1,90,73,50,80,OPEN,bullish,bullish,FVG,BOS bullish | Vol 1.9x | FVG | LiqSweep | ChoCH | BullWick | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | LiqSweep+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.4,range
GOOGLUSDT,204,230,1659123900,1659447000,LONG,SL,115.7715,117.5080725,119.244645,114.0349275,-1.0,-1.199999999999999,0.19999999999999907,15,2.44,69.62,0.49605133267522256,0.0037280012202213987,1.0164097264792549,base,adaptive disabled,1.25,84.5,90,100,70,80,CLOSE,bullish,bullish,FVG,BOS bullish | Vol 2.4x | FVG | ChoCH | BullWick | Session:CLOSE | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:CLOSE | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.45,range
GOOGLUSDT,207,230,1659362400,1659447000,LONG,SL,115.757,117.493355,119.22971,114.020645,-1.0,-1.1999999999999997,0.19999999999999962,16,2.59,64.42,0.410985586287495,0.011169948188617385,3.045397067360884,base,adaptive disabled,1.15,86.5,90,80,90,80,OPEN,bullish,bullish,FVG,BOS bullish | Vol 2.6x | FVG | BullWick | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | BullWick+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1 | TrendPairRisk:1.15,0,0.55,range
MRVLUSDT,204,216,1659362400,1659374100,LONG,SL,55.507,56.339605,57.17221,54.674395,-1.0,-1.1999999999999997,0.1999999999999998,16,2.87,62.48,0.32345679012345874,0.019888803536201843,3.9466015817076396,base,adaptive disabled,1.25,86.1,90,78,90,80,OPEN,bullish,bullish,FVG,BOS bullish | Vol 2.9x | FVG | BullWick | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | BullWick+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.525,bull
MRVLUSDT,205,227,1659363300,1659447000,LONG,SL,55.237,56.065555,56.89411,54.408445,-1.0,-1.1999999999999997,0.19999999999999965,16,2.35,52.6,0.1754385964912279,0.014837196238600527,2.944194306951759,base,adaptive disabled,1.25,87.7,90,71,100,80,OPEN,bullish,bullish,OB,BOS bullish | Vol 2.4x | FVG | OB | Session:OPEN | StrongTrend1h | Zone:OB | MTF 16 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | OB+1 | Zone:OB+1 | Sess:OPEN | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.525,bull
NVDAUSDT,208,210,1659363300,1659366000,LONG,TRAIL,18.49515,18.77257725,19.0500045,18.21772275,1.068491465252349,0.8684914652523481,0.20000000000000087,14,1.51,69.15,0.49126748315095015,0.016374167927720406,3.131950942978648,base,adaptive disabled,1.25,80.5,90,80,70,80,OPEN,bullish,bullish,FVG,BOS bullish | Vol 1.5x | FVG | ChoCH | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.425,bull
QQQUSDT,209,260,1659363300,1659536100,LONG,TRAIL,315.677,319.85556064,324.03412128,311.49843936,0.9788585192158554,0.7522180366213513,0.22664048259450412,16,1.51,59.86,0.29604419453487885,0.007343086714411383,2.612292560353791,base,adaptive disabled,1.25,84.5,90,85,80,80,OPEN,bullish,bullish,OB,BOS bullish | Vol 1.5x | FVG | OB | ChoCH | Session:OPEN | StrongTrend1h | Zone:OB | MTF 16 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | OB+1 | ChoCH+1 | Zone:OB+1 | Sess:OPEN | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.525,bull
MRVLUSDT,206,227,1659364200,1659447000,LONG,SL,55.237,56.065555,56.89411,54.408445,-1.0,-1.1999999999999997,0.19999999999999965,16,2.66,55.86,0.20842105263157967,0.01336183292616814,2.6514330469875493,base,adaptive disabled,1.25,88.5,90,75,100,80,OPEN,bullish,bullish,OB,BOS bullish | Vol 2.7x | FVG | OB | Session:OPEN | StrongTrend1h | Zone:OB | MTF 16 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | OB+1 | Zone:OB+1 | Sess:OPEN | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.55,bull
GOOGLUSDT,260,335,1659536100,1659966300,LONG,TRAIL,117.0165,118.7717475,120.526995,115.2612525,1.5511649629889712,1.3511649629889708,0.20000000000000048,16,2.53,65.71,0.30408108829021124,0.009606631539224152,2.131289289299925,base,adaptive disabled,1.15,87.7,90,86,90,80,OPEN,bullish,bullish,FVG,BOS bullish | Vol 2.5x | FVG | ChoCH | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1 | TrendPairRisk:1.15,0,0.525,bull
GOOGLUSDT,261,335,1659537000,1659966300,LONG,TRAIL,117.0165,118.7717475,120.526995,115.2612525,1.5507446550114907,1.3507446550114903,0.20000000000000048,15,1.71,63.24,0.2300315111659141,0.008439873807202833,1.8724370321573827,base,adaptive disabled,1.15,73.9,90,77,50,80,OPEN,bullish,bullish,FVG,BOS bullish | Vol 1.7x | FVG | ChoCH | BullWick | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1 | TrendPairRisk:1.15,0,0.5,bull
SPYUSDT,283,308,1659619800,1659706200,LONG,SL,413.7365,416.56532138,419.39414277,410.90767862,-1.0,-1.4387726665159803,0.43877266651598024,16,2.12,60.19,0.38700793779361325,0.0030221671342262027,1.2708074167904415,base,adaptive disabled,1.15,84.5,90,100,70,80,OPEN,bullish,bullish,FVG,BOS bullish | Vol 2.1x | FVG | ChoCH | BullWick | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1 | TrendPairRisk:1.15,0,0.625,range
AAPLUSDT,282,306,1659620700,1659706200,LONG,SL,165.786,167.49979275,169.2135855,164.07220725,-1.0,-1.2902089532121064,0.2902089532121063,17,1.86,60.9,0.289327789327789,0.006870756121818579,1.8991571508931495,base,adaptive disabled,1.15,81.3,90,84,70,80,OPEN,bullish,bullish,FVG,BOS bullish | Vol 1.9x | FVG | ChoCH | Engulfing | BullWick | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 17 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | BullWick+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1 | TrendPairRisk:1.15,0,0.5,range
MUUSDT,284,299,1659620700,1659635100,LONG,TRAIL,63.857,64.68288462,65.50876924,63.03111538,1.0565128205139542,0.8245542692092929,0.23195855130466142,18,2.76,62.71,0.46976294146105296,0.008033812421495241,2.1154701816751413,base,adaptive disabled,1.25,88.5,90,90,90,80,OPEN,bullish,bullish,FVG,BOS bullish | Vol 2.8x | FVG | ChoCH | BullWick | StochCross | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 18 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | BullWick+1 | StochCross+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.55,bull
SPYUSDT,284,308,1659620700,1659706200,LONG,SL,413.7365,416.091977,418.447454,411.381023,-1.0,-1.5269461344772315,0.5269461344772315,14,1.89,57.03,0.31348895503681656,0.003210012596056808,1.3497955718138002,base,adaptive disabled,1.25,77.9,90,97,50,80,OPEN,bullish,bullish,FVG,BOS bullish | Vol 1.9x | FVG | BullWick | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | BullWick+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.5,range
METAUSDT,308,308,1659642300,1659706200,LONG,SL,170.076,172.62714,183.487,167.52486,-1.0,-1.1999999999999997,0.1999999999999997,18,2.13,61.89,0.2970689199894393,0.004331858803980207,0.8632091433106458,base,adaptive disabled,1.25,89.5,90,95,90,80,CLOSE,bullish,bullish,FVG,BOS bullish | Vol 2.1x | FVG | ChoCH | Session:CLOSE | StrongTrend1h | Zone:FVG | MTF 18 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:CLOSE | Strong1h+1 | NestedOB_1h+2 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.45,bear
INTCUSDT,359,362,1660052700,1660056300,SHORT,TRAIL,35.1665,34.70914581,34.25179161,35.62385419,0.9776749652544918,0.7470014472093218,0.23067351804517003,15,2.93,30.08,0.3541416566626678,0.006962928198756009,2.0305855152908685,base,adaptive disabled,1.15,88.5,90,90,90,80,OPEN,bearish,bearish,FVG,BOS bearish | Vol 2.9x | FVG | ChoCH | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1 | QualityRisk:1.15,0,0.575,range
AAPLUSDT,463,464,1660570200,1660572000,LONG,TRAIL,171.2315,172.23643777,173.24137555,170.22656223,1.0425209391098726,0.5313504812615214,0.5111704578483512,15,2.33,60.95,0.2235047219307456,0.0025853139007142784,1.1322150212835143,base,adaptive disabled,1.25,81.7,90,86,70,80,OPEN,bullish,bullish,FVG,BOS bullish | Vol 2.3x | FVG | ChoCH | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.5,range
GOOGLUSDT,465,521,1660570200,1660747500,LONG,SL,121.1615,122.85496411,124.54842822,119.46803589,-1.0,-1.2146396241016282,0.2146396241016282,15,3.02,64.07,0.48119426134160104,0.005529058709754921,2.056034738342283,base,adaptive disabled,1.15,82.5,90,90,70,80,OPEN,bullish,bullish,FVG,BOS bullish | Vol 3.0x | FVG | ChoCH | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1 | TrendPairRisk:1.15,0,0.65,bull
AAPLUSDT,464,465,1660571100,1660572900,LONG,TRAIL,171.2315,172.01872793,172.80595587,170.44427207,1.1961994539895422,0.5436635359613291,0.6525359180282131,14,1.78,69.17,0.36649214659686247,0.004308177623133279,1.8867277269198748,base,adaptive disabled,1.15,82.5,90,90,70,80,OPEN,bullish,bullish,FVG,BOS bullish | Vol 1.8x | FVG | ChoCH | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1 | TrendPairRisk:1.15,0,0.575,range
GOOGLUSDT,466,521,1660571100,1660747500,LONG,SL,121.1615,122.7322881,124.3030762,119.5907119,-1.0,-1.2314026315834705,0.23140263158347055,14,2.66,70.07,0.5475143726750042,0.008077233132772784,3.0035984029922203,base,adaptive disabled,1.15,80.5,90,80,70,80,OPEN,bullish,bullish,FVG,BOS bullish | Vol 2.7x | FVG | ChoCH | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1 | TrendPairRisk:1.15,0,0.5,bull
AMZNUSDT,449,458,1660656600,1660665600,LONG,TRAIL,142.4315,144.187,144.50011367,141.39719316,2.1273524736753906,1.7142308704188558,0.4131216032565349,15,2.45,59.42,0.394101876675604,0.0050092540503621176,1.6208628480067335,base,adaptive disabled,1.25,84.5,90,100,70,80,OPEN,bullish,bullish,FVG,BOS bullish | Vol 2.5x | FVG | ChoCH | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.575,range
AMZNUSDT,450,457,1660657500,1660664700,LONG,TP2,142.4315,144.187,144.29692698,141.49878651,2.0,1.54188021875828,0.4581197812417199,16,2.2,59.89,0.3273809523809521,0.005752813663406693,1.8614591803039728,base,adaptive disabled,1.25,82.3,90,89,70,80,OPEN,bullish,bullish,FVG,BOS bullish | Vol 2.2x | FVG | ChoCH | BullWick | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.65,range
MRVLUSDT,570,571,1660919400,1660921200,SHORT,TRAIL,53.892,52.527,51.597,54.70038,1.534924092300825,1.3349240923008248,0.2000000000000001,15,1.62,33.94,0.5219298245614039,0.007736784311386018,1.2214614019857974,base,adaptive disabled,1.15,78.5,90,100,50,80,OPEN,bearish,bearish,FVG,BOS bearish | Vol 1.6x | FVG | ChoCH | BearWick | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | BearWick+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1 | QualityRisk:1.15,0,0.575,bull
MSFTUSDT,624,626,1661265000,1661267700,SHORT,TRAIL,277.9365,276.04477185,274.1530437,279.82822815,0.8210120227118924,0.3802459961556864,0.44076602655620606,15,1.72,38.98,0.17299375300336087,0.004919066549633563,2.1337065112129734,base,adaptive disabled,1.0,72.5,90,70,50,80,OPEN,bearish,bearish,FVG,BOS bearish | Vol 1.7x | FVG | BearWick | StochCross | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 15,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | BearWick+1 | StochCross+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1,0,0.6,bear
MUUSDT,647,672,1661347800,1661434200,SHORT,SL,58.1915,57.50541349,56.81932698,58.87758651,-1.0,-1.2544496903167492,0.2544496903167493,15,2.86,36.75,0.3598108747044906,0.006577839737957743,1.605320423354278,base,adaptive disabled,1.15,84.5,90,100,70,80,OPEN,bearish,bearish,FVG,BOS bearish | Vol 2.9x | FVG | ChoCH | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1 | QualityRisk:1.15,0,0.65,range
METAUSDT,724,731,1661543100,1661786100,SHORT,TRAIL,162.2115,159.726,157.345155,164.6446725,1.0417883783842887,0.8417883783842897,0.19999999999999904,19,1.94,28.67,0.5107913669064779,0.0038075151292552532,0.9419481377110045,base,adaptive disabled,1.15,84.5,90,100,70,80,CLOSE,bearish,bearish,FVG,BOS bearish | Vol 1.9x | FVG | LiqSweep | ChoCH | Engulfing | BearWick | Session:CLOSE | StrongTrend1h | Zone:FVG | MTF 19 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | BTC+2 | FVG+1 | LiqSweep+1 | ChoCH+1 | Engulfing+1 | BearWick+1 | Zone:FVG+1 | Sess:CLOSE | Strong1h+1 | NestedOB_1h+2 | QualityRisk:1.15,0,0.475,bull
GOOGLUSDT,725,730,1661779800,1661785200,SHORT,TRAIL,110.7565,109.0951525,107.433805,112.4178475,0.952181873092681,0.7521818730926799,0.2000000000000011,14,1.89,29.25,0.30993807136538165,0.007757052172975257,2.245231358008736,base,adaptive disabled,1.0,81.9,90,87,70,80,OPEN,bearish,bearish,FVG,BOS bearish | Vol 1.9x | FVG | ChoCH | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 14,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1,0,0.6,bear
METAUSDT,725,731,1661779800,1661786100,SHORT,TRAIL,162.2115,159.726,157.345155,164.6446725,1.0314593933372453,0.8314593933372463,0.19999999999999904,19,1.63,28.37,0.44939271255060986,0.006865077710938565,1.6983641418451194,base,adaptive disabled,1.15,84.5,90,100,70,80,OPEN,bearish,bearish,FVG,BOS bearish | Vol 1.6x | FVG | LiqSweep | ChoCH | Engulfing | BearWick | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 19 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | BTC+2 | FVG+1 | LiqSweep+1 | ChoCH+1 | Engulfing+1 | BearWick+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1 | NestedOB_1h+2 | QualityRisk:1.15,0,0.475,bull
METAUSDT,728,731,1661782500,1661786100,SHORT,TRAIL,162.2115,159.726,157.345155,164.6446725,1.0202232392579758,0.8202232392579767,0.19999999999999904,15,1.59,36.55,0.3116634799235196,0.008747415638399956,2.1640391674521373,base,adaptive disabled,1.15,75.9,90,87,50,80,OPEN,bearish,bearish,FVG,BOS bearish | Vol 1.6x | FVG | LiqSweep | BearWick | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | LiqSweep+1 | BearWick+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1 | QualityRisk:1.15,0,0.475,bull
METAUSDT,754,765,1661868900,1661879700,SHORT,TRAIL,158.8315,156.4490275,154.066555,161.2139725,1.034986730822676,0.8349867308226764,0.19999999999999954,17,1.89,32.34,0.22310305775764253,0.007651770728464097,1.7864974437169496,base,adaptive disabled,1.15,81.7,90,86,70,80,OPEN,bearish,bearish,FVG,BOS bearish | Vol 1.9x | FVG | LiqSweep | ChoCH | BearWick | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 17 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | LiqSweep+1 | ChoCH+1 | BearWick+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1 | QualityRisk:1.15,0,0.475,bear
MRVLUSDT,753,778,1661870700,1661957100,SHORT,TRAIL,47.857,47.139145,46.42129,48.574855,1.2002308412049922,1.0002308412049923,0.19999999999999996,14,1.59,29.05,0.3601895734597183,0.011808203660536302,1.450306613987322,base,adaptive disabled,1.15,84.5,90,100,70,80,OPEN,bearish,bearish,FVG,BOS bearish | Vol 1.6x | FVG | ChoCH | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1 | QualityRisk:1.15,0,0.5,bear
