symbol,entry_bar,exit_bar,entry_time,exit_time,direction,outcome,entry,tp1,tp2,sl,gross_r,net_r,cost_r,mtf_score,volume_ratio,rsi,eff_ratio,vol_atr_pct,vol_ratio_regime,adaptive_pack,adaptive_reason,risk_mult,size_mult,quality_score,trend_score,volatility_score,entry_quality_score,portfolio_risk_score,session,trend_1h,trend_4h,entry_source,bos_extension_atr,bos_candles_ago,overhead_atr,underfoot_atr,buy_pressure,accel_ratio,absorption,signals,score_tags,premium,knn_score,swing_trend
SKHYNIXUSDT,226,233,1781756100,1781763300,LONG,TRAIL,1763.69,1790.14535,1843.05605,1737.23465,1.2472333524782337,1.1139000191449002,0.13333333333333358,14,2.28,67.59,0.34204386374241696,0.0068158832442285905,0.8217120770996247,base,adaptive disabled,1.15,1.0,75.8,65,100,70,80,OFF,bullish,neutral,FVG,1.169,4,-1.0,9.848,0.2229,1.425,3.845,BOS bullish | Vol 2.3x | FVG | ChoCH | BullWick | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.15,BOS+2 | 1h+2 | 4hN+1 | Vol+2 | RSI+1 | BTCok+1 | FVG+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:OFF | Strong1h+1 | QualityRisk:1.15,0,0.55,bull
DRAMUSDT,228,263,1781757900,1781790300,LONG,TRAIL,74.09,75.20135,77.42405,72.97865,1.944120629018251,1.8107872956849178,0.13333333333333314,14,2.76,62.89,0.34862385321100814,0.008392955574475757,1.3838839248387695,base,adaptive disabled,1.0,1.0,75.8,65,100,70,80,OFF,bullish,neutral,FVG,0.638,6,-1.0,8.935,-0.217,0.81,2.124,BOS bullish | Vol 2.8x | FVG | ChoCH | BullWick | StrongTrend1h | Zone:FVG | MTF 14,BOS+2 | 1h+2 | 4hN+1 | Vol+2 | RSI+1 | BTCok+1 | FVG+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:OFF | Strong1h+1,0,0.55,bull
MSFTUSDT,228,258,1781757900,1781785800,SHORT,TRAIL,381.88,377.9,373.55263512,384.65578829,1.277679742721774,1.002529075521573,0.27515066720020115,14,1.56,35.53,0.21485411140583394,0.0017564059801881814,1.0241443597209514,base,adaptive disabled,1.15,1.0,66.8,65,85,50,80,OFF,bearish,neutral,FVG,2.338,5,4.408,5.152,-0.1894,0.0,1.565,BOS bearish | Vol 1.6x | FVG | ChoCH | Engulfing | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.15,BOS+2 | 1h+2 | 4hN+1 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:OFF | Strong1h+1 | QualityRisk:1.15,0,0.6,range
INTCUSDT,231,242,1781760600,1781771400,LONG,TRAIL,128.76,130.6914,134.5542,126.8286,1.8368009583600697,1.7034676250267362,0.13333333333333355,14,1.71,66.71,0.3400921658986201,0.010581189431503815,2.2287998497377295,base,adaptive disabled,1.15,1.0,73.8,65,90,70,80,OFF,bullish,neutral,FVG,3.026,7,0.08,4.25,0.2716,0.0,1.33,BOS bullish | Vol 1.7x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4hN+1 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF | Strong1h+1 | QualityRisk:1.15,0,0.525,range
MUUSDT,234,242,1781763300,1781771400,LONG,TRAIL,1081.065,1094.44,1111.64,1073.97742097,1.7426679528439373,1.4376089205780274,0.30505903226590997,17,2.51,60.82,0.18643190056965364,0.004958012255088501,1.1214046670378195,base,adaptive disabled,1.15,1.0,75.2,65,82,80,80,OFF,bullish,neutral,OB,0.031,1,1.229,5.78,0.0569,0.404,3.369,BOS bullish | Vol 2.5x | OB | ChoCH | BullWick | StrongTrend1h | Zone:OB | MTF 17 | Risk x1.15,BOS+2 | 1h+2 | 4hN+1 | Vol+2 | RSI+1 | BTC+2 | OB+1 | ChoCH+1 | BullWick+1 | Zone:OB+1 | Sess:OFF | Strong1h+1 | NestedOB_1h+2 | QualityRisk:1.15,0,0.625,range
SAMSUNGUSDT,236,266,1781765100,1781793000,LONG,TRAIL,235.495,239.027425,246.092275,231.962575,1.612413646501127,1.4790803131677943,0.13333333333333267,15,6.26,63.71,0.3771781899943783,0.012183400556934162,1.7642797768530272,base,adaptive disabled,1.0,1.0,75.8,65,100,70,80,OFF,bullish,neutral,FVG,0.458,4,-1.0,7.731,0.2742,0.481,2.844,BOS bullish | Vol 6.3x | FVG | ChoCH | BullWick | StrongTrend1h | Zone:FVG | MTF 15,BOS+2 | 1h+2 | 4hN+1 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:OFF | Strong1h+1,0,0.55,bull
XAGUSDT,242,256,1781770500,1781784000,SHORT,TRAIL,68.53,66.87,65.5784748,69.51384173,1.874942152156057,1.7356311269975686,0.13931102515848842,16,1.44,35.5,0.275590551181109,0.003358957004217991,0.9281469994068589,base,adaptive disabled,1.15,1.0,74.3,65,93,70,80,OFF,bearish,neutral,FVG,0.859,1,5.94,5.492,0.008,4.0,2.26,BOS bearish | Vol 1.4x | FVG | ChoCH | Engulfing | Premium | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4hN+1 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Premium+1 | Zone:FVG+1 | Sess:OFF | Strong1h+1 | QualityRisk:1.15,0,0.5,bear
CBRSUSDT,249,263,1781776800,1781790300,LONG,TRAIL,220.11,223.41165,225.7,216.80835,0.0,-0.1333333333333324,0.1333333333333324,16,3.32,66.58,0.5154061624649838,0.004724008494960861,1.577528129102566,base,adaptive disabled,1.0,1.0,81.8,65,100,90,80,OFF,bullish,neutral,FVG,0.816,1,0.531,7.055,0.1715,1.152,3.014,BOS bullish | Vol 3.3x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 16,BOS+2 | BodyStrong+1 | 1h+2 | 4hN+1 | Vol+2 | RSI+1 | BTCok+1 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF | Strong1h+1 | NestedOB_1h+2,0,0.625,bull
MRVLUSDT,250,264,1781777700,1781791200,LONG,TRAIL,305.87,310.45805,319.63415,301.28195,1.7481300724256852,1.614796739092352,0.13333333333333305,13,2.62,70.32,0.5747599451303091,0.0047335635374444246,1.0975262434497215,base,adaptive disabled,1.15,1.0,81.8,65,100,90,80,OFF,bullish,neutral,FVG,1.39,4,0.692,5.886,0.1989,1.381,3.279,BOS bullish | Vol 2.6x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 13 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4hN+1 | Vol+2 | BTCok+1 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF | Strong1h+1 | QualityRisk:1.15,0,0.55,range
SPCXUSDT,258,262,1781784900,1781789400,SHORT,TP2,188.045,185.224325,179.582975,190.865675,2.99999999999997,2.8666666666666374,0.13333333333333225,14,1.81,36.57,0.31802120141342705,0.015162939657172622,2.0299516181047506,base,adaptive disabled,1.0,1.0,73.3,65,88,70,80,OFF,bearish,neutral,FVG,0.477,1,6.89,-1.0,-0.1409,0.0,1.426,BOS bearish | Vol 1.8x | FVG | ChoCH | Engulfing | StrongTrend1h | Zone:FVG | MTF 14,BOS+2 | BodyStrong+1 | 1h+2 | 4hN+1 | Vol+1 | RSI+1 | BTCok+1 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:OFF | Strong1h+1,0,0.525,range
XAUUSDT,259,276,1781785800,1781802000,SHORT,TRAIL,4271.7,4224.6,4142.30872627,4314.83042458,1.8221980258874435,1.5250736612471185,0.29712436464032477,13,1.68,31.86,0.5397489539748928,0.003892840208919481,2.208725824326749,base,adaptive disabled,1.15,1.5,76.8,65,90,80,80,OFF,bearish,neutral,OB,1.481,7,8.186,2.261,-0.3125,0.836,0.99,BOS bearish | Vol 1.7x | FVG | OB | BearWick | StrongTrend1h | Zone:OB | MTF 13 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4hN+1 | Vol+1 | BTCok+1 | FVG+1 | OB+1 | BearWick+1 | Zone:OB+1 | Sess:OFF | Strong1h+1 | QualityRisk:1.15,0,0.55,bear
BZUSDT,264,280,1781790300,1781805600,SHORT,SL,77.59,76.42615,74.09845,78.75385,-1.0052841861064614,-1.1386175194397952,0.13333333333333375,14,1.79,31.95,0.15384615384615338,0.007163945081571533,1.74553999378394,base,adaptive disabled,1.15,1.0,71.3,65,78,70,80,OPEN,bearish,neutral,FVG,1.362,1,12.864,-1.0,-0.0436,0.0,1.266,BOS bearish | Vol 1.8x | FVG | LiqSweep | ChoCH | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4hN+1 | Vol+1 | BTC+2 | FVG+1 | LiqSweep+1 | ChoCH+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1 | QualityRisk:1.15,0,0.7,bull
NVDAUSDT,265,267,1781791200,1781793900,LONG,TRAIL,207.685,210.01,211.82,206.43629167,2.3588194530430133,1.859859860133114,0.49895959290989933,13,3.11,68.58,0.39914163090128957,0.005829940509106543,3.54751879979301,base,adaptive disabled,1.15,1.5,74.2,55,80,90,80,OPEN,bullish,neutral,FVG,2.097,6,0.775,2.908,0.1746,10.0,1.472,BOS bullish | Vol 3.1x | FVG | ChoCH | Session:OPEN | Zone:FVG | MTF 13 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4hN+1 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OPEN | QualityRisk:1.15,0,0.525,bull
SAMSUNGUSDT,265,268,1781791200,1781794800,LONG,TRAIL,237.675,241.240125,248.370375,234.109875,2.0401593763473214,1.8401593763473227,0.1999999999999987,14,6.25,67.89,0.3125671321160029,0.008704122203094996,1.6369320380035535,base,adaptive disabled,1.15,1.5,75.2,65,97,70,80,OPEN,bullish,neutral,FVG,1.605,3,1.397,3.439,0.0178,0.0,4.966,BOS bullish | Vol 6.2x | FVG | ChoCH | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.15,BOS+2 | 1h+2 | 4hN+1 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1 | RelStrengthRisk:1.15,0,0.6,bear
SKHYNIXUSDT,265,267,1781791200,1781793900,LONG,TRAIL,1784.17,1810.93255,1864.45765,1757.40745,1.9369194424566611,1.7369194424566623,0.1999999999999989,16,3.57,62.03,0.3704491725768346,0.013226336498994759,1.9797773376435872,base,adaptive disabled,1.15,1.5,73.8,65,90,70,80,OPEN,bullish,neutral,FVG,0.627,7,0.536,13.088,0.1419,2.147,1.575,BOS bullish | Vol 3.6x | FVG | ChoCH | Engulfing | BullWick | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.15,BOS+2 | 1h+2 | 4hN+1 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | BullWick+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1 | RelStrengthRisk:1.15,0,0.7,bull
XAUUSDT,271,302,1781796600,1781825400,SHORT,TRAIL,4245.7,4204.44860379,4121.94581136,4286.95139621,1.1723710854589184,0.9665259315937623,0.2058451538651561,13,1.66,33.32,0.25914149443561113,0.002774664857858423,1.4168958223552974,base,adaptive disabled,1.15,1.0,68.0,65,91,50,80,MIDDAY,bearish,neutral,FVG,0.571,1,8.107,0.899,-0.1579,7.359,1.728,BOS bearish | Vol 1.7x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 13 | Risk x1.15,BOS+2 | 1h+2 | 4hN+1 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:MIDDAY | Strong1h+1 | QualityRisk:1.15,0,0.5,range
MSTRUSDT,272,278,1781797500,1781803800,SHORT,TRAIL,111.44,109.7684,106.4252,113.1116,2.1084749531898233,1.9751416198564897,0.1333333333333335,15,2.05,28.59,0.4642004773269693,0.013877399884760853,2.469756652220312,base,adaptive disabled,1.0,1.0,73.8,65,90,70,80,MIDDAY,bearish,neutral,FVG,5.025,9,7.435,-1.0,-0.4825,9.806,3.142,BOS bearish | Vol 2.0x | FVG | ChoCH | Engulfing | BearWick | StrongTrend1h | Zone:FVG | MTF 15,BOS+2 | 1h+2 | 4hN+1 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | BearWick+1 | Zone:FVG+1 | Sess:MIDDAY | Strong1h+1,0,0.55,bear
SKHYNIXUSDT,311,317,1781832600,1781838900,LONG,SL,1876.245,1904.388675,1960.676025,1848.101325,-1.7316501842776482,-1.8649835176109824,0.13333333333333428,13,1.7,69.44,0.29721274175199247,0.009328067532923605,1.2441326705538849,base,adaptive disabled,1.15,1.0,77.5,90,95,50,80,OFF,bullish,bullish,FVG,0.944,1,-1.0,16.884,0.1302,0.0,2.028,BOS bullish | Vol 1.7x | FVG | ChoCH | BullWick | StrongTrend1h | Zone:FVG | MTF 13 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+1 | BTCok+1 | FVG+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:OFF | Strong1h+1 | TrendPairRisk:1.15,0,0.675,range
XAUUSDT,313,315,1781834400,1781837100,SHORT,TRAIL,4206.55,4186.67563927,4146.92691782,4226.42436073,1.8425517607260793,1.2075803937753582,0.6349713669507212,14,1.31,29.72,0.4440052700922317,0.001241811013691574,0.7968475491037909,base,adaptive disabled,1.15,1.5,82.5,90,90,70,80,OFF,bearish,bearish,FVG,4.38,9,14.149,-1.0,-0.3701,0.755,1.357,BOS bearish | Vol 1.3x | FVG | Engulfing | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | BTC+2 | FVG+1 | Engulfing+1 | Zone:FVG+1 | Sess:OFF | Strong1h+1 | QualityRisk:1.15,0,0.5,range
INTCUSDT,314,317,1781835300,1781838900,LONG,SL,136.895,138.948425,143.055275,134.841575,-1.3319210587189734,-1.4652543920523065,0.13333333333333308,14,2.71,70.09,0.43741935483871,0.009702104233961504,1.3415909700022577,base,adaptive disabled,1.25,1.0,90.5,90,100,90,80,OFF,bullish,bullish,FVG,1.935,3,-1.0,10.245,0.1581,7.071,1.759,BOS bullish | Vol 2.7x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | BTCok+1 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.525,range
SPYUSDT,320,647,1781840700,1782135900,SHORT,SL,746.975,739.56,738.0113,749.9629,-1.8148197730847995,-2.5648197730848077,0.7500000000000082,13,3.11,30.19,0.44465290806753965,0.000652987925085243,0.888918398672598,base,adaptive disabled,1.15,1.5,80.0,60,100,90,80,OFF,neutral,bearish,FVG,2.415,8,5.257,0.278,-0.0668,1.821,4.407,BOS bearish | Vol 3.1x | FVG | ChoCH | Zone:FVG | MTF 13 | Risk x1.15,BOS+2 | BodyStrong+1 | 1hN+1 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF | QualityRisk:1.15,0,0.45,range
MSFTUSDT,323,333,1781843400,1781853300,SHORT,SL,378.735,375.51,374.04,381.44936239,-1.2691746734672524,-1.5482346850525186,0.2790600115852661,15,1.4,37.33,0.26239419588875523,0.005532897233819352,3.4919958741719768,base,adaptive disabled,1.0,1.0,78.7,90,71,70,80,OFF,bearish,bearish,FVG,1.769,9,3.817,3.928,-0.3456,2.014,0.668,BOS bearish | Vol 1.4x | FVG | BearWick | StrongTrend1h | Zone:FVG | MTF 15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | BearWick+1 | Zone:FVG+1 | Sess:OFF | Strong1h+1,0,0.75,range
GOOGLUSDT,324,344,1781844300,1781863200,SHORT,SL,367.045,363.17,362.67,368.51318,-1.0387009767194877,-1.5387009767195008,0.5000000000000132,13,1.32,33.21,0.2868525896414511,0.002187380178406835,1.434491733071653,base,adaptive disabled,1.15,1.0,72.8,60,94,70,80,OFF,neutral,bearish,FVG,1.852,2,4.328,2.155,-0.015,0.0,0.884,BOS bearish | Vol 1.3x | FVG | ChoCH | Zone:FVG | MTF 13 | Risk x1.15,BOS+2 | BodyStrong+1 | 1hN+1 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF | QualityRisk:1.15,0,0.475,range
INTCUSDT,402,409,1781914500,1781921700,LONG,TP2,133.555,135.1,136.6793804,132.51353987,3.0000000096018566,2.743523556681863,0.25647645291999344,17,1.53,60.36,0.22417153996101372,0.005091869025941646,1.6250336291374945,base,adaptive disabled,1.25,1.0,81.7,90,86,70,80,OFF,bullish,bullish,FVG,1.568,6,2.583,4.46,0.0072,0.0,1.097,BOS bullish | Vol 1.5x | FVG | ChoCH | Engulfing | StrongTrend1h | Zone:FVG | MTF 17 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTCok+1 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:OFF | Strong1h+1 | NestedOB_1h+2 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.5,bull
EWYUSDT,403,412,1781915400,1781924400,LONG,TRAIL,215.25,217.57,218.18,213.66005994,1.394771069362281,1.1240061450543803,0.27076492430790067,13,4.1,61.88,0.37785016286644574,0.004506637594722951,1.7956447127426947,base,adaptive disabled,1.0,1.0,80.0,60,100,90,80,OFF,neutral,bullish,FVG,0.097,2,0.161,3.775,0.1545,7.593,2.287,BOS bullish | Vol 4.1x | FVG | ChoCH | Zone:FVG | MTF 13,BOS+2 | BodyStrong+1 | 1hN+1 | 4h+2 | Vol+2 | RSI+1 | BTCok+1 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF,0,0.4,range
MRVLUSDT,403,428,1781915400,1781938800,LONG,TRAIL,311.185,315.852775,325.188325,306.517225,0.9813973628174094,0.8480640294840762,0.13333333333333316,15,1.67,62.92,0.23580034423408217,0.0040911281900674135,1.1081621140925508,base,adaptive disabled,1.25,1.0,82.1,90,88,70,80,OFF,bullish,bullish,FVG,0.79,5,2.885,3.392,0.2484,0.0,1.987,BOS bullish | Vol 1.7x | FVG | ChoCH | Engulfing | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTCok+1 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:OFF | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.5,bear
SKHYNIXUSDT,410,417,1781921700,1781928900,LONG,TRAIL,1834.77,1858.1,1872.5,1812.27271638,1.4806635866770277,1.3175532280229811,0.16311035865404652,15,2.18,65.17,0.3813619061046092,0.00346556361371509,0.9840635221443531,base,adaptive disabled,1.25,1.0,84.5,90,100,70,80,OFF,bullish,bullish,FVG,0.278,1,0.223,4.336,0.0013,1.358,1.822,BOS bullish | Vol 2.2x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.7,range
SNDKUSDT,621,638,1782111600,1782127800,LONG,TRAIL,2250.965,2281.73580004,2343.27740012,2220.19419996,1.1316822426841324,0.9853769794427558,0.1463052632413766,16,1.8,64.09,0.16809838140880498,0.0028586336642291658,0.7388912372109903,base,adaptive disabled,1.15,1.0,78.5,90,70,70,80,OFF,bullish,bullish,FVG,0.729,1,0.595,4.837,0.029,0.0,2.407,BOS bullish | Vol 1.8x | FVG | ChoCH | Engulfing | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:OFF | Strong1h+1 | TrendPairRisk:1.15,0,0.575,bear
SOXLUSDT,625,634,1782115200,1782124200,LONG,TRAIL,282.465,286.701975,295.175925,278.228025,1.7318551472275634,1.5985218138942292,0.1333333333333342,15,3.91,58.96,0.3195435092724696,0.009714946776872723,1.2630326196738966,base,adaptive disabled,1.25,1.0,90.1,90,98,90,80,OFF,bullish,bullish,FVG,2.37,8,0.165,0.606,0.1129,1.409,1.913,BOS bullish | Vol 3.9x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTCok+1 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.475,bear
GOOGLUSDT,635,643,1782124200,1782132300,SHORT,TRAIL,363.195,361.15748406,357.08245219,365.23251594,1.4643808688860847,1.1078732285090465,0.3565076403770382,17,1.5,37.04,0.2672897196261712,0.0019312058402819155,1.4018623194610285,base,adaptive disabled,1.15,1.0,76.9,90,92,50,80,OFF,bearish,bearish,FVG,0.336,1,4.991,1.363,-0.1859,7.412,1.807,BOS bearish | Vol 1.5x | FVG | MACD_Div | ChoCH | Engulfing | StrongTrend1h | Zone:FVG | MTF 17 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTCok+1 | FVG+1 | MACD_Div+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:OFF | Strong1h+1 | NestedOB_1h+2 | QualityRisk:1.15,0,0.55,bull
SPCXUSDT,635,638,1782124200,1782127800,SHORT,TRAIL,177.22,174.5617,169.2451,179.8783,0.9257167771146039,0.7923834437812703,0.1333333333333335,14,1.89,36.41,0.2047159699892825,0.007158616965197928,1.5091898551995377,base,adaptive disabled,1.0,1.0,81.3,90,84,70,80,OFF,bearish,bearish,FVG,0.417,1,3.986,0.167,-0.1799,0.0,1.628,BOS bearish | Vol 1.9x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 14,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTCok+1 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF | Strong1h+1,0,0.55,bull
MUUSDT,636,640,1782125100,1782129600,LONG,TRAIL,1174.71,1192.1834725,1227.1304175,1157.2365275,1.1960754595299308,0.9943908773726071,0.20168458215732366,15,2.63,69.53,0.50648769574944,0.0041852751264041125,0.9196470866904577,base,adaptive disabled,1.25,1.5,90.5,90,100,90,80,OFF,bullish,bullish,FVG,1.783,3,-1.0,8.964,0.2217,1.819,1.894,BOS bullish | Vol 2.6x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.625,bull
SNDKUSDT,636,646,1782125100,1782135000,LONG,TRAIL,2262.0,2290.46537505,2347.39612515,2233.53462495,0.0,-0.15892992774742928,0.15892992774742928,15,2.04,62.99,0.4314381270903043,0.002695848237540396,0.6898870814399098,base,adaptive disabled,1.25,1.0,85.5,90,90,80,80,OFF,bullish,bullish,OB,0.513,3,-1.0,6.981,0.1804,0.526,2.045,BOS bullish | Vol 2.0x | FVG | OB | StrongTrend1h | Zone:OB | MTF 15 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | OB+1 | Zone:OB+1 | Sess:OFF | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.475,range
SOXLUSDT,637,640,1782126000,1782129600,LONG,TRAIL,286.675,290.975125,299.575375,282.374875,1.2579041551086645,1.1245708217753323,0.1333333333333322,15,3.12,67.44,0.417769376181475,0.009150897899938008,1.1889722975627683,base,adaptive disabled,1.25,1.0,84.5,90,100,70,80,OFF,bullish,bullish,FVG,0.746,4,0.353,2.818,0.0437,1.042,1.368,BOS bullish | Vol 3.1x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.55,bull
SKHYNIXUSDT,638,648,1782126900,1782136800,LONG,TRAIL,1939.21,1968.29815,2026.47445,1910.12185,0.7499158055848221,0.616582472251489,0.13333333333333314,16,2.08,64.24,0.39231369488880163,0.009186785444337152,1.084641422257316,base,adaptive disabled,1.25,1.0,90.5,90,100,90,80,OFF,bullish,bullish,FVG,2.126,8,0.702,4.102,0.1604,3.185,1.348,BOS bullish | Vol 2.1x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.6,range
DRAMUSDT,649,676,1782136800,1782162000,LONG,TRAIL,80.37,81.57555,83.98665,79.16445,2.065223824051187,1.8652238240511871,0.19999999999999962,15,2.56,62.25,0.2885906040268499,0.014558527679734446,3.5859473491190568,base,adaptive disabled,1.25,1.5,85.3,90,74,90,80,OPEN,bullish,bullish,FVG,0.727,4,0.413,2.417,-0.1308,1.048,1.496,BOS bullish | Vol 2.6x | FVG | ChoCH | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTCok+1 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1 | TrendPairRisk:1.15 | RelStrengthRisk:1.25,0,0.675,bull
MUUSDT,649,673,1782136800,1782159300,LONG,TRAIL,1192.965,1210.859475,1246.648425,1175.070525,1.683804849647568,1.5504715163142333,0.1333333333333346,14,1.58,57.69,0.19865974924340707,0.017601851612773577,3.8510173496038247,base,adaptive disabled,1.25,1.0,77.1,90,63,70,80,OPEN,bullish,bullish,FVG,0.217,4,-1.0,5.649,-0.1895,0.182,0.989,BOS bullish | Vol 1.6x | FVG | LiqSweep | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTCok+1 | FVG+1 | LiqSweep+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.475,bull
